Syntax version=4
Sun Jul 23 22:56:50 2017
Starting process (3914065 clocks per sec)

LogRawData=false
VarHeader=1
D:		ang_acc	Acc_data[0]	Gyro_data[0]	state_vector[0]	w_rad	state_vector[1]	state_vector[2]	state_vector[3]	switch_flag
D:	time(ms)	(0x20003da0,6)	(0x20003dc4,6)	(0x20003dd0,6)	(0x20003d8c,6)	(0x20003d88,6)	(0x20003d90,6)	(0x20003d94,6)	(0x20003d98,6)	(0x20003da4,0)
D:	10963.75	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10964.73	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10965.76	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10966.75	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10967.75	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10968.73	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10969.73	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10970.72	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10971.74	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10972.81	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10973.82	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10974.81	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10975.81	0.000000	44.774002	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10976.82	0.000000	33.793999	3.491250	6.768217	0.884104	-3.491250	0.000000	0.666313	1
D:	10977.80	0.000000	33.793999	3.491250	0.400689	0.884104	-3.491250	0.000000	0.666313	1
D:	10978.80	0.000000	33.793999	3.491250	0.400689	0.884104	-3.491250	0.000000	0.666313	1
D:	10979.80	0.000000	33.793999	3.491250	0.400689	0.884104	-3.491250	0.000000	0.666313	1
D:	10980.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10981.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10982.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10983.81	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10984.81	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10985.81	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10986.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10987.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10988.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10989.82	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10990.82	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10991.80	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10992.81	0.000000	33.793999	3.526250	0.400689	0.882377	-3.526250	0.000000	0.884104	1
D:	10993.84	0.000000	53.436001	3.526250	-0.466315	0.882377	-3.526250	0.000000	0.884104	1
D:	10994.84	0.000000	53.436001	3.526250	-0.466315	0.882377	-3.526250	0.000000	0.884104	1
D:	10995.84	0.000000	53.436001	3.526250	-0.466315	0.882377	-3.526250	0.000000	0.884104	1
D:	10996.83	0.000000	53.436001	3.526250	-0.466315	0.882377	-3.526250	0.000000	0.884104	1
D:	10997.83	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	10998.79	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	10999.79	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11000.76	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11001.75	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11002.71	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11003.70	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11004.66	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11005.66	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11006.66	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11007.66	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11008.67	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11009.67	0.000000	53.436001	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11010.67	0.000000	53.924000	4.147500	-0.466315	0.847879	-4.147500	0.000000	0.882377	1
D:	11011.70	0.000000	53.924000	4.147500	-4.066726	0.847879	-4.147500	0.000000	0.882377	1
D:	11012.67	0.000000	53.924000	4.147500	-4.066726	0.847879	-4.147500	0.000000	0.882377	1
D:	11013.68	0.000000	53.924000	4.147500	-4.066726	0.847879	-4.147500	0.000000	0.882377	1
D:	11014.67	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11015.66	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11016.67	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11017.67	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11018.68	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11019.66	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11020.66	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11021.67	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11022.68	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11023.66	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11024.74	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11025.74	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11026.72	0.000000	53.924000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11027.72	0.000000	41.236000	5.573750	-4.066726	0.682610	-5.573750	0.000000	0.847879	1
D:	11028.70	0.000000	41.236000	5.573750	2.606444	0.682610	-5.573750	0.000000	0.847879	1
D:	11029.70	0.000000	41.236000	5.573750	2.606444	0.682610	-5.573750	0.000000	0.847879	1
D:	11030.66	0.000000	41.236000	5.573750	2.606444	0.682610	-5.573750	0.000000	0.847879	1
D:	11031.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11032.67	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11033.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11034.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11035.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11036.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11037.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11038.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11039.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11040.67	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11041.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11042.66	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11043.71	0.000000	41.236000	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11044.68	0.000000	40.320999	1.583750	2.606444	0.765748	-1.583750	0.000000	0.682610	1
D:	11045.66	0.000000	40.320999	1.583750	-10.787597	0.765748	-1.583750	0.000000	0.682610	1
D:	11046.66	0.000000	40.320999	1.583750	-10.787597	0.765748	-1.583750	0.000000	0.682610	1
D:	11047.66	0.000000	40.320999	1.583750	-10.787597	0.765748	-1.583750	0.000000	0.682610	1
D:	11048.67	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11049.66	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11050.66	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11051.66	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11052.62	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11053.58	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11054.57	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11055.54	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11056.55	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11057.63	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11058.68	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11059.73	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11060.79	0.000000	40.320999	1.566250	-10.787597	0.387222	-1.566250	0.000000	0.765748	1
D:	11061.84	0.000000	45.139999	1.566250	0.114336	0.387222	-1.566250	0.000000	0.765748	1
D:	11062.95	0.000000	45.139999	1.566250	0.114336	0.387222	-1.566250	0.000000	0.765748	1
D:	11064.03	0.000000	45.139999	1.566250	0.114336	0.387222	-1.566250	0.000000	0.765748	1
D:	11065.08	0.000000	45.139999	4.978750	0.114336	0.387222	-1.566250	0.000000	0.765748	1
D:	11066.16	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11067.24	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11068.38	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11069.47	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11070.53	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11071.61	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11072.64	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11073.69	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11074.75	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11075.81	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11077.00	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11078.08	0.000000	45.139999	4.978750	0.114336	0.368462	-4.978750	0.000000	0.387222	1
D:	11079.13	0.000000	47.031002	4.978750	2.215738	0.368462	-4.978750	0.000000	0.387222	1
D:	11080.25	0.000000	47.031002	4.978750	2.215738	0.368462	-4.978750	0.000000	0.387222	1
D:	11081.31	0.000000	47.031002	4.978750	2.215738	0.368462	-4.978750	0.000000	0.387222	1
D:	11082.39	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11083.47	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11084.52	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11085.58	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11086.66	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11087.67	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11088.66	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11089.63	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11090.63	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11091.62	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11092.62	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11093.59	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11094.59	0.000000	47.031002	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11095.58	0.000000	33.428001	-2.126250	2.215738	0.455023	2.126250	0.000000	0.368462	1
D:	11096.59	0.000000	33.428001	-2.126250	-0.571450	0.455023	2.126250	0.000000	0.368462	1
D:	11097.57	0.000000	33.428001	-2.126250	-0.571450	0.455023	2.126250	0.000000	0.368462	1
D:	11098.54	0.000000	33.428001	-2.126250	-0.571450	0.455023	2.126250	0.000000	0.368462	1
D:	11099.53	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11100.50	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11101.48	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11102.46	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11103.44	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11104.41	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11105.44	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11106.42	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11107.40	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11108.42	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11109.41	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11110.40	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11111.42	0.000000	33.428001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11112.42	0.000000	25.315001	-2.082500	-0.571450	0.445357	2.082500	0.000000	0.455023	1
D:	11113.41	0.000000	25.315001	-2.082500	-18.070549	0.445357	2.082500	0.000000	0.455023	1
D:	11114.40	0.000000	25.315001	-2.082500	-18.070549	0.445357	2.082500	0.000000	0.455023	1
D:	11115.42	0.000000	25.315001	-2.082500	-18.070549	0.445357	2.082500	0.000000	0.455023	1
D:	11116.40	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11117.51	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11118.59	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11119.66	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11120.77	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11121.90	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11123.04	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11124.14	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11125.25	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11126.42	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11127.54	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11128.63	0.000000	25.315001	3.902500	-18.070549	-0.195374	-3.902500	0.000000	0.445357	1
D:	11129.71	0.000000	-26.230000	3.902500	1.621007	-0.195374	-3.902500	0.000000	0.445357	1
D:	11130.79	0.000000	-26.230000	3.902500	1.621007	-0.195374	-3.902500	0.000000	0.445357	1
D:	11131.92	0.000000	-26.230000	3.902500	1.621007	-0.195374	-3.902500	0.000000	0.445357	1
D:	11133.04	0.000000	-26.230000	-50.872501	1.621007	-0.195374	-3.902500	0.000000	0.445357	1
D:	11134.16	0.000000	-26.230000	-50.872501	1.621007	0.095781	50.872501	0.000000	-0.195374	1
D:	11135.36	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11136.55	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11137.66	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11138.74	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11139.84	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11140.97	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11142.14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11143.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11144.45	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11145.53	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11146.65	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11147.73	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11148.82	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11149.92	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11151.00	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11152.08	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11153.15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11154.26	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11155.42	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11156.62	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11157.72	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11158.80	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11159.88	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11160.99	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11162.09	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11163.19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11164.36	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11165.52	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11166.60	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11167.66	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11168.76	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11169.85	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11170.98	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11172.12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11173.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11174.41	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11175.52	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11176.60	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11177.58	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11178.53	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11179.51	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11180.46	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11181.41	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11182.40	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11183.35	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11184.35	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11185.32	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11186.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11187.23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11188.23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11189.22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11190.23	0.000000	-26.230000	-50.872501	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11191.29	0.000000	-26.230000	-50.872501	1.621007	0.095781	50.872501	0.000000	-0.195374	1
D:	11192.32	0.000000	0.000000	0.000000	1.621007	0.095781	50.872501	0.000000	-0.195374	1
D:	11193.32	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11194.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11195.28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11196.28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11197.28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11198.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11199.30	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11200.27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11201.29	0.000000	-71.187004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0
D:	11202.28	0.000000	-71.187004	0.000000	-3.270054	0.000000	0.000000	0.000000	0.000000	0
D:	11203.33	0.000000	-71.187004	0.000000	-3.270054	0.000000	0.000000	0.000000	0.000000	0
D:	11204.33	0.000000	-71.187004	0.000000	-3.270054	0.000000	0.000000	0.000000	0.000000	0
D:	11205.38	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11206.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11207.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11208.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11209.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11210.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11211.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11212.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11213.43	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11214.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11215.44	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11216.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11217.42	0.000000	-71.187004	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11218.44	0.000000	1.037000	12.818750	-3.270054	0.000000	-12.818750	0.000000	0.000000	0
D:	11219.42	0.000000	1.037000	12.818750	-20.592709	0.000000	-12.818750	0.000000	0.000000	0
D:	11220.41	0.000000	1.037000	12.818750	-20.592709	0.000000	-12.818750	0.000000	0.000000	0
D:	11221.41	0.000000	1.037000	12.818750	-20.592709	0.000000	-12.818750	0.000000	0.000000	0
D:	11222.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11223.43	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11224.44	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11225.42	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11226.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11227.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11228.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11229.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11230.40	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11231.42	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11232.41	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11233.44	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11234.47	0.000000	1.037000	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11235.46	0.000000	60.512001	30.721251	-20.592709	0.000000	-30.721251	0.000000	0.000000	0
D:	11236.47	0.000000	60.512001	30.721251	-10.415848	0.000000	-30.721251	0.000000	0.000000	0
D:	11237.46	0.000000	60.512001	30.721251	-10.415848	0.000000	-30.721251	0.000000	0.000000	0
